value,optlen,family,argv,mode,size,path,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,4096,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,28144784,,0,,,,,,,,,,,58185678,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58241302,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,58248229,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,28144784,,65,,,,,,,,,,,58237917,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,28144784,,0,,,,,,,,,,,58261406,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58274427,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,58281927,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,28144784,,55,,,,,,,,,,,58271146,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,28144784,,0,,,,,,,,,,,58299375,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58307865,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/proc/cmdline,,,,,58313438,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125150988,,259,,,,,,,,,,,58304844,,,12,,,,,,,,
,,,,,,,,,,4095,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2125151247,,0,,,,,,,,,,,58345104,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58360573,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,58396718,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58430989,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,58437447,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58464635,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,58470781,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58497239,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,58503593,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,58522655,,,12,,,,,,,,
,,,,,,,,,,,,sched_process_exit,,,,,0,,772392058,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,15349,,,,,0,,,,3,,,,,,,,,0,,,0,,modprobe8:9,,,,,,,,,,20,,,,,,,58901351,,,12,,,,,,,,
,,16,,,,,,,,,,syscall_socket,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,3,,,,,,0,,,,231,,,,,,,,,0,,,0,,,,,,,,-93,,,,,,,,,,,92234075243795,,,12,,,,,,9,,
,,,,,,,,,,,,syscall_setresuid,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,,,4294967295,,,,,,,,,,0,,,,169,,4294967295,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92234079111069,,4294967295,12,,,,,,,,
,,,,,,,,,,,,syscall_setresgid,,,,,0,,1544784116,,,sudoTracing.sh,4294967295,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,0,,,0,,,,,,,,0,,,,,,,,4294967295,,,92234079123673,,,12,,,,,,,,
,,,,438,,,,,,,,syscall_open,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,5,,,,,,/etc/passwd,,,,,59173642,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,59229735,,,12,,,,,,,,
,,,,438,,,,,,,,syscall_open,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,5,,,,,,/etc/passwd,,,,,59272183,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,5,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,59300516,,,12,,,,,,,,
,,,,,,,,,,,,syscall_setuid,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,0,,,,,,,,,,,,0,,,,174,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92234079338880,,,12,,,,,,,,
,,,,,,,,,,3836,,syscall_read,,,,,0,,1544784116,,,modprobe8:9,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2124888340,,-11,,,,,,,,,,,58357916,,,12,,,,,,,,
,,,,,,,,,,,,syscall_setgroups,,,,,0,,1544784116,,,sudoTracing.sh,,37614168,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92234079404713,,,12,,,,,,,1,
,,,,,,,,,,,,syscall_setgid,,,,,0,,1544784116,,,sudoTracing.sh,,,,,1640856,,,,,,,,,,,,,,,,,,,,,,0,,,,175,,,,,,0,,,0,,,0,,,,,,,,0,,,,,,,,,,,92234079413776,,,12,,,,,,,,
,,,,,,,,,,,,sched_process_exec,,,,15350,0,,784415544,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,15350,,,,,0,,,,8,,,,,,,,,1,,,1,,,,,,,,,,,,,,/sbin/modprobe,,,,,59768275,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234079938148,,,12,,,,,,,,
,,,,4,,,,,,,,syscall_access,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92234079980752,,,12,,,,,,,,
,,,,3,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,59962180,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,60053690,,,12,,,,,,,,
,,,,51552,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,60084106,,,12,,,,524288,,,,
,,,,,,,,,,512,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125432848,,512,,,,,,,,,,,60099627,,,12,,,,,,,,
,,,,,,,,,,1000,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125431592,,1000,,,,,,,,,,,60118638,,,12,,,,,,,,
,,,,,,,,,,45,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125431536,,45,,,,,,,,,,,60125200,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,ksoftirqd/0,,,,,1640856,,1,,3187412753,,670,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,15453,25142,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254755256,,1322077219,,,,,64,60175148,,,12,656,,40460,24,,6,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,60201189,,,12,,,,,,,,
,,,,1,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,60239887,,,12,,,,524288,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,60257074,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_access,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92234080298563,,,12,,,,,,,,
,,,,51552,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,60284574,,,12,,,,524288,,,,
,,,,,,,,,,512,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125432696,,512,,,,,,,,,,,60297022,,,12,,,,,,,,
,,,,,,,,,,2880,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125429560,,2880,,,,,,,,,,,60308376,,,12,,,,,,,,
,,,,,,,,,,47,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125429504,,47,,,,,,,,,,,60318637,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,60397647,,,12,,,,,,,,
,,,,,,,,,,,1,net_dev_queue,229,,,,0,,772392058,,4,swapper/0,,,,,1640856,,1,,3230738689,,122,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,0,,11279,29864,,,,,,,2817515984,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2254753720,,1322077219,,,,,64,61049154,,,12,108,,58400,24,,6,,
,,,,16384,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,61370663,,,12,,,,673792,,,,
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92234081424391,,,12,,,,,,,,15741264
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92234081485537,,,12,,,,,,,,15741264
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61460923,,,12,,,,,,,,
,,,,16384,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,61495402,,,12,,,,673792,,,,
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,120,,,,,,,,,,,92234081537828,,,12,,,,,,,,15774208
,,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92234081560328,,,12,,,,,,,,15774208
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61535610,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,61545975,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,655,,,,,,,,,,,61596756,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,0,,,,,,,,,,,61650453,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61656495,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,61667224,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,20,,,,,,,,,,,61682380,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,0,,,,,,,,,,,61690974,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61694307,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,61702016,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,19,,,,,,,,,,,61717484,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,0,,,,,,,,,,,61724880,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61728265,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,61735245,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,127,,,,,,,,,,,61748474,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,0,,,,,,,,,,,61756130,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61759411,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,61766703,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,390,,,,,,,,,,,61780349,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,0,,,,,,,,,,,61832484,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61835765,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,61843525,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,65,,,,,,,,,,,61856807,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,0,,,,,,,,,,,61866754,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61870192,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,61877744,,,12,,,,655360,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,55,,,,,,,,,,,61894358,,,12,,,,,,,,
,,,,,,,,,,4096,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,15742096,,0,,,,,,,,,,,61899827,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61902952,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/proc/cmdline,,,,,61908421,,,12,,,,655360,,,,
,,,,,,,,,,4095,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125425420,,259,,,,,,,,,,,61938317,,,12,,,,,,,,
,,,,,,,,,,3836,,syscall_read,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2125425679,,0,,,,,,,,,,,61950973,,,12,,,,,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,61953525,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,61991337,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,62031493,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,62038160,,,12,,,,655360,,,,
,,,,,,,,,,,,syscall_close,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,62065347,,,12,,,,,,,,
,,,,0,,,,,,,,syscall_open,,,,,0,,1568831088,,,kworker/u8:9,,,,,1156664,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,62071753,,,12,,,,655360,,,,
