value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,uid,saddr,ruid,frag_off,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,4,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,126228370,,,45,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,0,,,,,,,,,,,0,,,,169,,0,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92245420640416,,0,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,126359202,,,45,,,,,,,,
,,,,464,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,4,,,,,,/proc/self/fd,,,,,126368525,,,45,,,,673792,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,4,,,178,,,,,,,,,2,,,2,,,,,,,,192,,,,,,,,,,,92245420774374,,,45,,,,,,,,30569920
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,7,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,126517118,,,45,,,,,,,,
,,,,,,,,,32768,,syscall_getdents64,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,4,,,178,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92245420837343,,,45,,,,,,,,30569920
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,4,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,126524670,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,126537952,,,45,,,,,,,,
,,,,,,,,,,,sched_process_exec,,,,15982,0,,543281700,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,15982,,,,,0,,,,8,,,,,,,,,2,,,2,,,,,,,,,,,,,,/usr/local/bin/lttng,,,,,127220813,,,45,,,,,,,,
,,,33533748,,,,,,,,syscall_execve,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,33542592,,24,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,2706564,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245421703380,,,45,,,,,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92245421744630,,,45,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/etc/ld.so.preload,,,,,127437114,,,45,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,127460604,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,127489093,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169312,,512,,,,,,,,,,,127502426,,,45,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168056,,1000,,,,,,,,,,,127517322,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168000,,45,,,,,,,,,,,127524197,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,127591749,,,45,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/etc/ld.so.cache,,,,,127624249,,,45,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,127639092,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245421969473,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/local/lib/liblttng-ctl.so.0,,,,,127666696,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169160,,512,,,,,,,,,,,127681280,,,45,,,,,,,,
,,,,,,,,,1520,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167384,,1520,,,,,,,,,,,127691592,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167328,,45,,,,,,,,,,,127700082,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,127767165,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422112858,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/liburcu-common.so.4,,,,,127808519,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169136,,512,,,,,,,,,,,127821331,,,45,,,,,,,,
,,,,,,,,,1000,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167880,,1000,,,,,,,,,,,127827841,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167824,,45,,,,,,,,,,,127833050,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,127884300,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422212857,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/liburcu.so.4,,,,,127905810,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169112,,512,,,,,,,,,,,127917529,,,45,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167776,,1080,,,,,,,,,,,127923726,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167720,,45,,,,,,,,,,,127929195,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,127977320,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422310200,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libxml2.so.2,,,,,128004299,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169088,,512,,,,,,,,,,,128016799,,,45,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167752,,1080,,,,,,,,,,,128024299,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167696,,45,,,,,,,,,,,128030601,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128091955,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422456762,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/liburcu-cds.so.4,,,,,128149507,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169064,,512,,,,,,,,,,,128161382,,,45,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167768,,1040,,,,,,,,,,,128167580,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167712,,45,,,,,,,,,,,128172788,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128221017,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422553689,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libpthread.so.0,,,,,128247683,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169040,,512,,,,,,,,,,,128261017,,,45,,,,,,,,
,,,,,,,,,1560,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167224,,1560,,,,,,,,,,,128267787,,,45,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167168,,47,,,,,,,,,,,128275235,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128357162,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422701813,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/librt.so.1,,,,,128395183,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127169016,,512,,,,,,,,,,,128406328,,,45,,,,,,,,
,,,,,,,,,1280,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167480,,1280,,,,,,,,,,,128412787,,,45,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167424,,47,,,,,,,,,,,128418985,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128473307,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422806396,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libpopt.so.0,,,,,128500078,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168992,,512,,,,,,,,,,,128511484,,,45,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167696,,1040,,,,,,,,,,,128517995,,,45,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167640,,47,,,,,,,,,,,128523411,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128572421,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245422911031,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libuuid.so.1,,,,,128604452,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168968,,512,,,,,,,,,,,128615963,,,45,,,,,,,,
,,,,,,,,,1160,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167552,,1160,,,,,,,,,,,128622369,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167496,,45,,,,,,,,,,,128628254,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128678671,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245423008635,,,45,,,,,,,,
,,,,59744,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,128702681,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168944,,512,,,,,,,,,,,128713567,,,45,,,,,,,,
,,,,,,,,,2880,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127165808,,2880,,,,,,,,,,,128720285,,,45,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127165752,,47,,,,,,,,,,,128728723,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128802785,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245423198321,,,45,,,,,,,,
,,,,51168,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libdl.so.2,,,,,128891639,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168408,,512,,,,,,,,,,,128902941,,,45,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167032,,1120,,,,,,,,,,,128909555,,,45,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127166976,,47,,,,,,,,,,,128914920,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,128974555,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245423303477,,,45,,,,,,,,
,,,,51168,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libicui18n.so.57,,,,,128997836,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168384,,512,,,,,,,,,,,129011221,,,45,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127167008,,1120,,,,,,,,,,,129017836,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127166952,,45,,,,,,,,,,,129024138,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,129079711,,,45,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92245423450664,,,45,,,,,,,,
,,,,51168,,,,,,,syscall_open,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libicuuc.so.57,,,,,129144294,,,45,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127168360,,512,,,,,,,,,,,129156012,,,45,,,,,,,,
,,,,,,,,,1120,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127166984,,1120,,,,,,,,,,,129162575,,,45,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127166928,,45,,,,,,,,,,,129168617,,,45,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1086563400,,,sudoTracing.sh,,,,,456648,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,129238825,,,45,,,,,,,,
