value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,info,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,512,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128315176,,1000,,,,,,,,,,,85181431,,,73,,,,,,,,
,,,,,,,,,,1000,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128315120,,45,,,,,,,,,,,85192003,,,73,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,6,,,,,,/etc/hosts,,,,,85219399,,,73,,,,524288,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,1,,,1,,,,,,15996672,,128,,,,,,,,,,,85239191,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,85272107,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,1,,,1,,,,,,15996672,,0,,,,,,,,,,,85278566,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,85287784,,,73,,,,,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,85304711,,,73,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,85319867,,,73,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,4294967295,,,,,,,,,,0,,,,169,,4294967295,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92253566931083,,4294967295,73,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92253566931968,,,73,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,928329642,,,,sudoTracing.sh,4294967295,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,1,,,1,,,,,,,,0,,,,,,,,4294967295,,,92253566938375,,,73,,,,,,,,
,,,,2400,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,85347159,,,73,,,,524288,,,,
,,,,,,,,,,45,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128316280,,512,,,,,,,,,,,85198306,,,73,,,,,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128313144,,2880,,,,,,,,,,,85361326,,,73,,,,,,,,
,,,,,,,,,,2880,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128313088,,47,,,,,,,,,,,85371742,,,73,,,,,,,,
,,,,,,,,,,,syscall_setgroups,,,,,0,,928329642,,,,sudoTracing.sh,,15946628,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92253567001916,,,73,,,,,,,1,
,,,,,,,,,,,syscall_setresuid,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,4294967295,,,,,,,,,,0,,,,169,,4294967295,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92253567046603,,4294967295,73,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,928329642,,,,sudoTracing.sh,4294967295,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,1,,,1,,,,,,,,0,,,,,,,,4294967295,,,92253567051239,,,73,,,,,,,,
,,,,,,,,,,,syscall_setgroups,,,,,0,,928329642,,,,sudoTracing.sh,,15946628,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,167,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92253567073114,,,73,,,,,,,1,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,85486169,,,73,,,,,,,,
,,1,,,,,,,,,syscall_socket,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,526337,,,,,,0,,,,231,,,,,,,,,1,,,1,,,,,,,,6,,,,,,,,,,,92253567101395,,,73,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,1,,,1,,,,,,,,-2,,2124013600,,,,,,,,,92253567118530,,,73,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,85551898,,,73,,,,,,,,
,,1,,,,,,,,,syscall_socket,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,526337,,,,,,0,,,,231,,,,,,,,,1,,,1,,,,,,,,6,,,,,,,,,,,92253567164988,,,73,,,,,,0,,
,,,,,,,,,,,syscall_connect,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,233,,,,,,,,,1,,,1,,,,,,,,-2,,2124013872,,,,,,,,,92253567172280,,,73,,,,,110,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,85587418,,,73,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,6,,,,,,/etc/group,,,,,85633876,,,73,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,85699501,,,73,,,,,,,,
,,,,,,,,,,,syscall_setresuid,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,4294967295,,,,,,,,,,0,,,,169,,4294967295,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92253567342956,,4294967295,73,,,,,,,,
,,,,,,,,,,,syscall_setresgid,,,,,0,,928329642,,,,sudoTracing.sh,4294967295,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,171,,,,,4294967295,,,,1,,,1,,,,,,,,0,,,,,,,,4294967295,,,92253567347904,,,73,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,6,,,,,,/etc/pam.d/sudo,,,,,85915073,,,73,,,,131072,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,6,,,17,,,,,,,,,1,,,1,,,,,,15996672,,95,,,,,,,,,,,85935646,,,73,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,7,,,,,,/etc/pam.d/common-auth,,,,,85963823,,,73,,,,131072,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,7,,,17,,,,,,,,,1,,,1,,,,,,16000776,,1221,,,,,,,,,,,85988823,,,73,,,,,,,,
,,,,15184,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_unix.so,,,,,86091635,,,73,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124011032,,512,,,,,,,,,,,86110749,,,73,,,,,,,,
,,,,,,,,,,1040,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124009736,,1040,,,,,,,,,,,86121635,,,73,,,,,,,,
,,,,,,,,,,45,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124009680,,45,,,,,,,,,,,86130853,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,86231894,,,73,,,,,,,,
,,,,4584,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/usr/lib/sudo/libcrypt.so.1,,,,,86269498,,,73,,,,524288,,,,
,,,,1,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,8,,,,,,/etc/ld.so.cache,,,,,86283144,,,73,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,86298040,,,73,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92253567912485,,,73,,,,,,,,
,,,,4584,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/libcrypt.so.1,,,,,86330748,,,73,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124010360,,512,,,,,,,,,,,86347884,,,73,,,,,,,,
,,,,,,,,,,1120,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124008984,,1120,,,,,,,,,,,86356686,,,73,,,,,,,,
,,,,,,,,,,47,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124008928,,47,,,,,,,,,,,86366633,,,73,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,86419289,,,73,,,,673792,,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,86447154,,,73,,,,,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,208,,,,,,,,,,,92253568036755,,,73,,,,,,,,1880400
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92253568101390,,,73,,,,,,,,1880400
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86505904,,,73,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,86535018,,,73,,,,673792,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,120,,,,,,,,,,,92253568147432,,,73,,,,,,,,1913344
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,92253568169515,,,73,,,,,,,,1913344
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86574445,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,86583768,,,73,,,,655360,,,,
,,,,,,,,,,47,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,655,,,,,,,,,,,85381482,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,0,,,,,,,,,,,86629757,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86694705,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,86704340,,,73,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,20,,,,,,,,,,,86679340,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,0,,,,,,,,,,,86721476,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86732830,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,86740642,,,73,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,19,,,,,,,,,,,86729548,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,0,,,,,,,,,,,86755017,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86765850,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,86772986,,,73,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,127,,,,,,,,,,,86762465,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,0,,,,,,,,,,,86786007,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86796684,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,86804027,,,73,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,390,,,,,,,,,,,86793559,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,0,,,,,,,,,,,86830433,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86886787,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,86894391,,,73,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,65,,,,,,,,,,,86883350,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,0,,,,,,,,,,,86907985,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86921475,,,73,,,,,,,,
,,,,15184,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_deny.so,,,,,86918245,,,73,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124011032,,512,,,,,,,,,,,86932308,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,86929235,,,73,,,,655360,,,,
,,,,,,,,,,960,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124009816,,960,,,,,,,,,,,86939131,,,73,,,,,,,,
,,,,,,,,,,45,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124009760,,45,,,,,,,,,,,86945589,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,55,,,,,,,,,,,86917985,,,73,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,1881232,,0,,,,,,,,,,,86958714,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,86967672,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,87002724,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/proc/cmdline,,,,,86973245,,,73,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128309004,,259,,,,,,,,,,,86964391,,,73,,,,,,,,
,,,,,,,,,,4095,syscall_read,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,0,,,0,,,,,,2128309263,,0,,,,,,,,,,,87008089,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,87024235,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,87078349,,,73,,,,655360,,,,
,,,,15184,,,,,,,syscall_open,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,8,,,,,,/lib/arm-linux-gnueabihf/security/pam_permit.so,,,,,87092515,,,73,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124011032,,512,,,,,,,,,,,87104599,,,73,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,87108765,,,73,,,,,,,,
,,,,,,,,,,1000,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124009776,,1000,,,,,,,,,,,87111213,,,73,,,,,,,,
,,,,,,,,,,45,syscall_read,,,,,0,,928329642,,,,sudoTracing.sh,,,,,714176,,,,,,,,,,,,,,,,,,,,,,0,8,,,17,,,,,,,,,1,,,1,,,,,,2124009720,,45,,,,,,,,,,,87116474,,,73,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,916760632,,,,kworker/u8:0,,,,,644160,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,87115640,,,73,,,,655360,,,,
