value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,envp,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,,sched_process_exec,,,,15486,0,,84853462,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,15486,,,,,0,,,,8,,,,,,,,,2,,,2,,,,,,,,,,,,,,/usr/local/bin/lttng,,,,,110396467,,,20,,,,,,,,
,,,,,,,,,,,syscall_exit_execve,,,,,0,,84853462,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,327,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92236143698876,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193045522,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19395,20356,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579453368,,1322077219,,,,,64,110417561,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193046970,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19396,20355,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579452984,,1322077219,,,,,64,110432509,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193048418,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19397,20354,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579455288,,1322077219,,,,,64,110449123,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193049866,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19398,20353,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579454136,,1322077219,,,,,64,110468863,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193051314,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19399,20352,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579452216,,1322077219,,,,,64,110494071,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193052762,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19400,20351,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579452600,,1322077219,,,,,64,110514331,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193054210,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19401,20350,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579455672,,1322077219,,,,,64,110537300,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193055658,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19402,20349,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579453752,,1322077219,,,,,64,110558550,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193057106,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19403,20348,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579451832,,1322077219,,,,,64,110579591,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193058554,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19404,20347,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579451448,,1322077219,,,,,64,110601570,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193060002,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19405,20346,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579451064,,1322077219,,,,,64,110618602,,,20,1500,,40460,16,,6,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236143896323,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193061450,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19406,20345,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579450680,,1322077219,,,,,64,110633810,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193062898,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19407,20344,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579450296,,1322077219,,,,,64,110655216,,,20,1500,,40460,16,,6,,
,,,,4,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92236143944865,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193064346,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19408,20343,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579449912,,1322077219,,,,,64,110673966,,,20,1500,,40460,16,,6,,
,,,,3,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/etc/ld.so.preload,,,,,110663914,,,20,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,110694382,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193065794,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19409,20342,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579449528,,1322077219,,,,,64,110717976,,,20,1500,,40460,16,,6,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,110730320,,,20,,,,524288,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193067242,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19410,20341,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579447992,,1322077219,,,,,64,110744903,,,20,1500,,40460,16,,6,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238944,,512,,,,,,,,,,,110744330,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193068690,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19411,20340,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579448376,,1322077219,,,,,64,110760736,,,20,1500,,40460,16,,6,,
,,,,,,,,,1000,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237688,,1000,,,,,,,,,,,110763445,,,20,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237632,,45,,,,,,,,,,,110769695,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3193070138,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19412,20339,,,,,,,2861157994,1,,,1,,,enxb827eb8ec29a,,,,,,0,,2579448760,,1322077219,,,,,64,110775528,,,20,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,110860215,,,20,,,,,,,,
,,,,,,,,,76195,,syscall_write,,,,,0,,166214648,,,lttng-consumerd,,,,,185360,,,,,,,,,,,,,,,,,,,,,,0,31,,,18,,,,,,,,,1,,,1,,,,,,1901854720,,76195,,,,,,,,,,,110051885,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193071586,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19413,20338,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2579449144,,1322077219,,,,,64,110890996,,,20,1500,,40460,16,,6,,
,,,,1,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/etc/ld.so.cache,,,,,110904798,,,20,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,110921881,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236144229394,,,20,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/local/lib/liblttng-ctl.so.0,,,,,110948808,,,20,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238792,,512,,,,,,,,,,,110967610,,,20,,,,,,,,
,,,,,,,,,5721,,syscall_write,,,,,0,,166214648,,,lttng-consumerd,,,,,185360,,,,,,,,,,,,,,,,,,,,,,0,31,,,18,,,,,,,,,1,,,1,,,,,,1901330432,,5721,,,,,,,,,,,110955579,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193073034,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19414,20337,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2569248952,,1322077219,,,,,64,110983287,,,20,1500,,40460,16,,6,,
,,,,,,,,,1520,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237016,,1520,,,,,,,,,,,110982714,,,20,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127236960,,45,,,,,,,,,,,110991829,,,20,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111062975,,,20,,,,,,,,
,,,,,,,,,19735,,syscall_write,,,,,0,,166214648,,,lttng-consumerd,,,,,185360,,,,,,,,,,,,,,,,,,,,,,0,31,,,18,,,,,,,,,1,,,1,,,,,,1901592576,,19735,,,,,,,,,,,111030214,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236144387883,,,20,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/liburcu-common.so.4,,,,,111109433,,,20,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238768,,512,,,,,,,,,,,111127037,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,83107324,,4,lttng-consumerd,,,,,185360,,1,,3232343009,,106,,5342,1322077235,,16384,,,,5,,,,8,,0,0,,,0,12511,28648,,,,,,,2817516788,1,,,1,,,enxb827eb8ec29a,,,,,,0,,3072108216,,1322077219,,,,,64,111133130,,,20,92,,58400,24,,6,,
,,,,,,,,,1000,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237512,,1000,,,,,,,,,,,111133599,,,20,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237456,,45,,,,,,,,,,,111138912,,,20,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111193026,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236144499133,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193074482,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19415,20336,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2569249336,,1322077219,,,,,64,111217245,,,20,1500,,40460,16,,6,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/liburcu.so.4,,,,,111215943,,,20,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238744,,512,,,,,,,,,,,111229692,,,20,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237408,,1080,,,,,,,,,,,111236203,,,20,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237352,,45,,,,,,,,,,,111241724,,,20,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111294276,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236144603768,,,20,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libxml2.so.2,,,,,111321307,,,20,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238720,,512,,,,,,,,,,,111334380,,,20,,,,,,,,
,,,,,,,,,1080,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237384,,1080,,,,,,,,,,,111341932,,,20,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237328,,45,,,,,,,,,,,111349796,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193075930,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19416,20335,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2569249720,,1322077219,,,,,64,111366775,,,20,1500,,40460,16,,6,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193077378,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19417,20334,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2569250104,,1322077219,,,,,64,111380525,,,20,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111413962,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236144755121,,,20,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/liburcu-cds.so.4,,,,,111472868,,,20,,,,524288,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193078826,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19418,20333,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2569250488,,1322077219,,,,,64,111485212,,,20,1500,,40460,16,,6,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238696,,512,,,,,,,,,,,111485212,,,20,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237400,,1040,,,,,,,,,,,111491514,,,20,,,,,,,,
,,,,,,,,,45,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237344,,45,,,,,,,,,,,111496879,,,20,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111548701,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236144858142,,,20,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libpthread.so.0,,,,,111575576,,,20,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238672,,512,,,,,,,,,,,111588597,,,20,,,,,,,,
,,,,,,,,,1560,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127236856,,1560,,,,,,,,,,,111595680,,,20,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127236800,,47,,,,,,,,,,,111603128,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193080274,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19419,20332,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2569250872,,1322077219,,,,,64,111616253,,,20,1500,,40460,16,,6,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111676409,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236144998558,,,20,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/librt.so.1,,,,,111715784,,,20,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238648,,512,,,,,,,,,,,111727346,,,20,,,,,,,,
,,,,,,,,,1280,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237112,,1280,,,,,,,,,,,111734169,,,20,,,,,,,,
,,,,,,,,,,1,net_dev_queue,229,,,,0,,84270288,,4,swapper/0,,,,,328328,,1,,3193081722,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,,0,19420,20331,,,,,,,2861157994,0,,,0,,,enxb827eb8ec29a,,,,,,0,,2569251256,,1322077219,,,,,64,111739221,,,20,1500,,40460,16,,6,,
,,,,,,,,,47,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237056,,47,,,,,,,,,,,111740107,,,20,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111792138,,,20,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92236145102255,,,20,,,,,,,,
,,,,63840,,,,,,,syscall_open,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,3,,,,,,/lib/arm-linux-gnueabihf/libpopt.so.0,,,,,111820002,,,20,,,,524288,,,,
,,,,,,,,,512,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127238624,,512,,,,,,,,,,,111832398,,,20,,,,,,,,
,,,,,,,,,1040,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237328,,1040,,,,,,,,,,,111839065,,,20,,,,,,,,
,,,,,,,,,47,,syscall_read,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,2,,,2,,,,,,2127237272,,47,,,,,,,,,,,111844690,,,20,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,169706924,,,sudoTracing.sh,,,,,75616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,111897294,,,20,,,,,,,,
